5860 02591 1|H|036.49841393|-15.33962338|  -44.3|  -54.1| 19.3| 14.2|  1.0|  0.6| | 9.698|0.024| 9.105|0.022|122|T| 11348B
5861 01199 1|T|033.29550787|-20.99247546|       |       | 30.8| 21.1|     |     | |11.335|0.077|10.406|0.056|999|T|       
5861 01726 1|T|033.18114453|-21.06117574|       |       | 30.9| 30.6|     |     | |11.337|0.082|10.785|0.081|999|T|       
5862 00168 1|T|037.23297911|-21.97487810|       |       | 56.3| 44.3|     |     | |11.826|0.161|11.236|0.150|999|T|       
5862 00268 2|H|037.67476709|-22.02102254|   -9.8|    3.0|  9.6|  9.3|  3.4|  2.7|H|      |     |11.813|0.024| 69| | 11683B
5862 00582 1|T|036.36630947|-21.82466104|       |       | 30.0| 26.4|     |     | |11.155|0.074|10.753|0.081|735|T|       
5862 00809 1|H|037.93902828|-21.16960574|  172.8|  -57.4|  1.9|  1.9|  2.5|  2.3|H|      |     |11.671|0.005|999| | 11761 
5862 01526 1|T|039.65484713|-20.44913914|       |       | 55.8| 42.0|     |     | |12.145|0.192|11.159|0.127|583|T|       
5862 01660 2|H|036.17235896|-20.03948400|  -10.8|  -15.6| 63.2| 63.6|  2.3|  2.1|H|      |     |12.170|0.294| 40| | 11241B
5862 02558 2|H|037.17403367|-19.79848510|  -28.6|   -6.6| 41.1| 40.5|  1.1|  1.1|H|      |     |11.956|0.283| 19| | 11533B
5863 00577 2|H|041.78849719|-15.37681159|   25.9|   12.5| 12.7| 13.5|  1.7|  1.4|H|      |     |10.519|0.059| 15| | 13002B
5866 00343 2|H|041.91135935|-18.31665826|   32.2|    7.0| 37.4| 38.7|  2.0|  2.1|H|      |     |12.500|0.137| 29| | 13048B
5869 00670 1|H|041.31144672|-21.69060085|  188.2|  -38.7|  2.4|  2.4|  3.4|  2.8|H|      |     |12.116|0.008|679| | 12860 
5870 00357 1|T|043.43305480|-22.36402940|       |       | 27.9| 21.5|     |     | |11.829|0.100|10.372|0.042|999|T|       
5871 00053 2|H|045.94846938|-21.36328551|  196.3|  -35.5| 34.8| 28.1|  1.0|  1.1|H|      |     |11.172|0.121|122| | 14249B
5872 00680 1|T|048.85776319|-16.55001107|       |       | 90.5| 60.2|     |     | |12.750|0.335|12.085|0.273| 58|T|       
5874 00065 2|H|055.51679677|-17.14567532|   35.7|  -20.0| 21.7|  9.3|  1.5|  1.9|H|      |     |10.322|0.042| 14| | 17288B
5874 00194 2|H|055.49473727|-15.13285591|  119.4|  176.0| 34.2| 27.5|  5.3|  4.8|H|      |     |13.209|0.129| 18| | 17275B
5874 00470 2|H|055.55741471|-15.96283715|   54.6|  -14.8| 38.6| 34.9|  1.3|  1.6|H|      |     |11.517|0.198| 16| | 17303B
5875 00353 1|T|049.80913327|-19.10018302|       |       | 80.0| 61.2|     |     | |12.779|0.625|11.809|0.448|999|T|       
5875 00980 2|H|048.95227495|-18.36257814|    6.0|   48.0| 25.3| 27.1|  1.6|  1.4|H|      |     |11.561|0.107| 14| | 15194B
5875 01139 1|H|049.67307358|-18.56072275|  132.6|  -77.4|  7.8|  6.8|  5.2|  4.9| | 8.967|0.016| 8.171|0.013| 77|T| 15411B
5878 00736 1|T|048.20019087|-20.13781183|       |       | 30.2| 30.8|     |     | |11.806|0.101|11.278|0.106|999|T|       
5878 01077 1|T|048.80260788|-20.00020263|       |       | 28.6| 31.2|     |     | |11.453|0.074|10.789|0.067|765|T|       
5880 00557 2|H|054.20717207|-22.48517360|    7.7|  -14.2| 22.5| 33.7|  1.1|  1.3|H|      |     |12.119|0.123| 13| | 16848B
5880 00777 1|H|054.82116257|-22.32978102|    1.5|  -12.0|  3.5|  4.0|  4.0|  4.5| |12.177|0.207|10.926|0.107|342|T| 17048 
5883 01410 1|T|062.31603286|-16.40644966|       |       | 50.2| 38.3|     |     |V|      |     |10.720|0.055|794|T|       
5883 01411 1|T|063.92614108|-16.32270330|       |       | 20.7| 20.3|     |     | |10.746|0.052|10.386|0.061|999|T|       
5884 00082 1|T|058.29072175|-18.43826219|       |       | 46.5| 41.3|     |     | |11.609|0.144|10.630|0.082|469|T|       
5886 01304 2|H|062.77306397|-18.42677490|   33.8|  -11.9| 10.5| 11.9|  1.9|  1.7|H|      |     |10.217|0.036| 41| | 19535B
5889 00278 1|T|063.18395561|-21.81101990|       |       | 21.1| 19.1|     |     | |11.329|0.061|10.448|0.044|999|T|       
5889 01109 1|T|062.07865590|-21.05195667|       |       | 74.4| 50.3|     |     | |12.547|0.397|12.283|0.436|999|T|       
5890 00728 1|T|065.81666189|-16.25249185|       |       | 61.6| 52.9|     |     | |12.406|0.301|11.562|0.215|999|T|       
5890 01078 1|T|064.96181147|-16.39986338|       |       | 22.2| 20.1|     |     | |10.784|0.050|10.358|0.052|999|T|       
5891 00140 1|T|068.25347514|-15.48258741|       |       | 63.0| 50.8|     |     | |12.347|0.269|11.935|0.289|999|T|       
5891 00972 1|T|067.48240940|-15.99588374|       |       | 28.2| 29.3|     |     | |11.577|0.094|10.966|0.087|999|T|       
5891 01250 2|H|066.88235059|-17.10823361|   76.0|   68.8| 24.0| 23.5|  2.3|  2.0|H|      |     |11.284|0.090| 20| | 20806B
5891 01591 1|T|068.64153670|-17.28001772|       |       | 37.4| 34.0|     |     | |11.838|0.117|11.123|0.096|999|T|       
5892 00870 2|H|071.51201078|-16.51676514|    6.4|    3.3| 37.0| 30.7|  1.7|  1.6|H|      |     |12.189|0.155| 35| | 22158B
5892 00997 1|T|071.39690557|-16.22351693|       |       | 27.6| 27.9|     |     | |11.654|0.108|10.769|0.072|999|T|       
5895 01116 1|T|070.31138361|-19.05548960|       |       | 46.9| 37.0|     |     | |11.605|0.112|11.475|0.166|999|T|       
5895 01394 1|T|070.30176363|-19.68796117|       |       | 29.6| 27.7|     |     | |11.728|0.137|10.652|0.079|999|T|       
5895 01763 1|T|070.11739277|-19.76649964|       |       | 38.8| 33.4|     |     | |11.964|0.234|10.815|0.125|999|T|       
5895 01856 1|T|069.82864657|-19.55934582|       |       | 34.4| 41.7|     |     | |11.767|0.147|10.950|0.119|999|T|       
5897 01158 1|T|069.13976211|-21.09382609|       |       | 75.8| 53.0|     |     | |12.964|0.445|12.120|0.356| 53|T|       
5898 01246 1|T|069.52848535|-20.72085496|       |       | 32.8| 37.1|     |     | |11.631|0.102|10.965|0.086|999|T|       
5898 01793 2|H|069.90468669|-21.24766454|   13.0|   21.7| 19.6| 19.5|  0.9|  0.9|H|      |     |10.466|0.082| 15| | 21704B
5899 00487 1|T|073.77226249|-16.71989635|       |       | 40.1| 44.8|     |     | |12.044|0.156|11.583|0.152|777|T|       
5899 00824 2|H|072.52840466|-15.80455313|    3.9|  -28.6| 41.1| 43.1|  1.0|  0.9|H|      |     |10.949|0.156| 11| | 22467B
5899 01150 1|T|072.18860291|-16.13875848|       |       | 31.7| 28.6|     |     | |11.913|0.125|10.865|0.073|297|T|       
5900 01179 1|T|074.76804655|-16.36715931|       |       | 23.0| 18.6|     |     | |10.724|0.048|10.360|0.056|531|T|       
5901 00334 1|T|077.83755277|-16.53070011|       |       | 44.1| 45.9|     |     | |12.138|0.203|11.270|0.140|999|T|       
5901 00501 1|T|077.95426191|-16.23899813|       |       | 37.5| 33.8|     |     | |11.488|0.134|11.102|0.141|999|T|       
5901 01330 1|T|076.51147633|-15.55667088|       |       | 39.8| 38.0|     |     | |11.723|0.120|10.848|0.085|999|T|       
5902 00340 1|T|079.51386502|-16.23370451|       |       | 29.5| 32.8|     |     | |11.397|0.068|10.934|0.078|999|T|       
5904 00325 1|H|075.83426652|-17.37245290| -226.2| -447.9|  2.2|  1.9|  2.5|  2.2|H|      |     |11.752|0.007|999| | 23512 
5906 00967 1|T|079.57609641|-17.00501249|       |       | 74.9| 54.6|     |     | |12.668|0.382|11.799|0.311| 41|T|       
5906 01295 1|T|079.84007618|-18.47655704|       |       | 17.0| 16.3|     |     | |10.777|0.058| 9.570|0.030|999|T|       
5906 01307 1|T|079.92219879|-18.40833588|       |       | 48.4| 42.7|     |     | |11.952|0.168|11.071|0.122|999|T|       
5911 01126 1|T|073.29777571|-20.76424731|       |       | 49.3| 54.5|     |     | |12.260|0.267|11.583|0.240|302|T|       
5913 01375 1|H|077.67678760|-20.75082956|   -5.9|   22.4| 24.2| 28.9| 27.5| 32.1| |10.695|0.039|10.300|0.043|172|T|120001B
5914 00441 1|T|078.20498575|-22.36069256|       |       | 48.6| 45.3|     |     | |12.146|0.195|11.450|0.160|999|T|       
5914 01173 2|H|079.69843769|-21.39336635| -139.4|  -39.1| 32.1| 38.0|  1.8|  2.0|H|      |     |12.525|0.147| 50| | 24783B
5918 01349 1|T|086.05831504|-16.03261814|       |       | 31.0| 31.1|     |     | |11.573|0.080|10.943|0.072|999|T|       
5918 01674 1|T|086.76195616|-16.66433663|       |       | 27.0| 22.7|     |     | |11.360|0.067|10.604|0.053|885|T|       
5918 01798 1|T|086.80720246|-16.23978167|       |       | 22.5| 19.0|     |     | |11.796|0.100|10.057|0.033|806|T|       
5918 01811 1|T|086.82783314|-16.25024764|       |       | 40.8| 42.1|     |     | |11.834|0.135|11.163|0.111|806|T|       
5919 00141 1|T|080.98477456|-17.26056981|       |       | 60.5| 58.4|     |     | |12.348|0.284|12.006|0.372|999|T|       
5919 00968 1|T|080.50925761|-17.65715774|       |       | 21.3| 22.1|     |     | |11.418|0.077|10.212|0.039|999|T|       
5921 00056 1|T|084.83089564|-17.83881979|       |       | 52.1| 43.0|     |     | |11.779|0.151|11.245|0.154|507|T|       
5921 00473 1|T|085.38810319|-17.73302013|       |       | 35.0| 34.8|     |     | |11.739|0.122|10.542|0.066|764|T|       
5921 00838 1|T|084.83541898|-17.86758528|       |       |  5.9|  5.5|     |     | | 9.067|0.018| 8.889|0.024| 14|T|       
5921 00838 2|T|084.83538821|-17.86718543|       |       | 29.5| 12.3|     |     | | 9.861|0.049| 9.551|0.047| 14|T|       
5921 00968 1|T|084.84364455|-17.85531294|       |       | 42.5| 36.3|     |     | |11.522|0.110|10.940|0.102|513|T|       
5921 01399 2|T|084.40201640|-18.48971245|       |       | 20.8| 27.3|     |     | |11.124|0.055|10.706|0.065| 38|T|       
5921 01479 1|T|085.29071397|-18.46693489|       |       | 62.5| 51.1|     |     | |12.693|0.317|11.568|0.184|526|T|       
5922 01768 1|T|086.42254170|-17.31652305|       |       | 32.6| 30.8|     |     | |12.130|0.142|10.988|0.089|999|T|       
5923 00699 1|T|080.67488748|-19.83695624|       |       | 41.9| 44.7|     |     | |11.749|0.106|11.302|0.115|999|T|       
5924 00669 2|H|083.45425233|-19.43059277|   -3.7|    5.8| 23.9| 30.7|  1.4|  1.3|H|      |     |11.941|0.101| 11| | 26085B
5927 00474 2|H|081.59953403|-20.71596319|   -3.0|   19.1| 15.4| 14.6|  1.5|  1.1|H|      |     |10.651|0.062| 38| | 25437B
5927 01583 1|H|080.11092635|-21.23954231|   10.8|   -9.9|  9.7| 12.7|  0.6|  0.6|H|      |     | 8.448|0.048| 41|T| 24927B
5927 01585 1|H|080.90391539|-22.30684447|  -12.6|  -32.6| 17.2| 20.1| 18.6| 16.6| |10.813|0.048|10.215|0.043|174|T| 25212B
5928 00749 1|T|083.50490316|-21.09788420|       |       | 45.6| 46.8|     |     | |12.316|0.232|11.673|0.223|999|T|       
5929 01220 1|T|084.93685786|-21.50172045|       |       | 40.2| 43.5|     |     | |12.454|0.190|11.512|0.130|999|T|       
5930 01780 1|T|086.11541025|-22.39092723|       |       | 31.0| 37.2|     |     | |11.870|0.299|11.365|0.298|999|T|       
5930 01969 1|T|086.03439535|-21.81288569|       |       | 52.1| 42.0|     |     | |12.348|0.217|11.519|0.179|854|T|       
5930 02178 1|T|086.15561490|-21.66854806|       |       | 39.2| 34.7|     |     | |11.943|0.144|11.107|0.104|999|T|       
5931 01209 1|T|089.47376242|-15.70691682|       |       | 53.1| 51.0|     |     | |11.992|0.167|11.604|0.197|579|T|       
5931 01285 1|T|088.66233278|-15.76940906|       |       | 30.6| 24.1|     |     | |11.130|0.063|10.522|0.057|999|T|       
5932 00270 1|T|090.67933060|-15.68311687|       |       | 42.4| 35.3|     |     | |11.927|0.126|11.063|0.090|999|T|       
5932 00625 1|T|091.55469273|-16.69512505|       |       | 33.3| 30.6|     |     | |12.448|0.242|10.818|0.089|999|T|       
5932 01541 1|H|091.02564727|-15.68290959|   -6.0|    6.8|  5.7|  5.6|  1.1|  0.9| |10.444|0.056| 9.964|0.061| 53|T| 28730B
5933 00305 1|T|092.86066273|-15.83299002|       |       | 42.6| 46.1|     |     | |11.873|0.131|11.226|0.119|999|T|       
5933 00396 1|T|092.29324978|-15.70804129|       |       | 18.4| 14.6|     |     | |10.804|0.039|10.262|0.038|515|T|       
5933 02194 1|T|092.03533531|-15.91047016|       |       | 32.5| 30.3|     |     | |12.175|0.129|11.079|0.081|446|T|       
5934 00003 1|T|095.94891268|-16.21179465|       |       | 53.3| 55.3|     |     | |12.233|0.171|11.539|0.172|428|T|       
5934 02606 2|H|095.59845767|-16.73076541|   -3.9|    3.7| 49.4| 40.9|  1.2|  1.1|H|      |     |11.655|0.244| 12| | 30300C
5935 00799 1|T|089.36375267|-18.03836206|       |       | 38.0| 39.0|     |     | |11.845|0.119|11.034|0.098|999|T|       
5935 01895 1|T|089.20066907|-18.32052453|       |       | 43.0| 40.7|     |     | |12.194|0.172|11.278|0.135|459|T|       
5935 01916 1|T|089.21363735|-18.31721740|       |       | 31.2| 28.5|     |     | |11.510|0.086|11.015|0.089|459|T|       
5937 01805 1|T|093.20489409|-17.77497114|       |       | 26.2| 25.1|     |     | |11.523|0.071|10.928|0.070|586|T|       
5937 02472 1|T|093.82687655|-18.50437651|       |       | 25.8| 35.1|     |     | |11.575|0.089|10.763|0.072|970|T|       
5937 02684 1|T|093.79220045|-18.48402132|       |       | 39.1| 33.9|     |     | |11.638|0.096|11.164|0.102|999|T|       
5938 01640 1|T|094.91146100|-17.51208997|       |       | 23.4| 20.5|     |     | |11.607|0.098| 9.938|0.033|619|T|       
5938 02918 1|H|095.67494750|-17.95591658|   -3.5|   -0.5|  0.5|  0.5|  0.6|  0.6| | 1.747|0.006| 1.933|0.005|999|T| 30324 
5939 02260 1|H|088.62643711|-19.70155392|   92.6|  -26.2| 22.1| 18.4|  1.0|  0.9| |11.996|0.119|10.573|0.057|104|T| 27922B
5940 01795 1|T|091.06099605|-19.55328078|       |       | 63.1| 69.8|     |     | |12.282|0.323|11.795|0.305|999|T|       
5941 00782 2|H|092.66945966|-20.35157135|   -4.7|    9.0| 11.4| 16.7|  1.1|  1.1|H|      |     |10.919|0.073| 12| | 29306B
5941 01581 1|T|093.90277472|-18.78127981|       |       | 40.0| 48.9|     |     | |11.880|0.142|11.022|0.103|409|T|       
5941 01651 1|H|093.92384392|-20.20182063|    2.2|   15.6| 30.1| 38.6|  0.8|  0.9|H|      |     |11.665|0.187| 10|T| 29733B
5942 00835 1|T|095.99352632|-19.71907978|       |       | 34.0| 32.4|     |     | |12.155|0.119|11.025|0.073|999|T|       
5942 02272 1|T|095.60766377|-19.56349314|       |       | 31.4| 37.0|     |     | |12.026|0.115|11.193|0.084|999|T|       
5943 00879 1|T|089.03291865|-21.14315290|       |       | 32.3| 37.1|     |     | |11.571|0.090|11.105|0.103|833|T|       
5943 01763 1|T|088.97616568|-21.70396441|       |       | 37.1| 34.1|     |     | |12.201|0.175|10.824|0.081|567|T|       
5944 00099 1|T|091.73435992|-21.79564952|       |       | 25.9| 32.7|     |     | |12.677|0.265|10.678|0.060|625|T|       
5944 02348 1|T|090.55831060|-20.91827285|       |       | 29.2| 33.7|     |     | |11.767|0.104|11.174|0.101|686|T|       
5945 02334 1|T|092.23638520|-22.44465875|       |       | 17.1| 17.4|     |     | |11.619|0.175|10.211|0.077|645|T|       
5947 00553 1|T|097.39136714|-15.09986010|       |       | 59.5| 63.1|     |     | |12.058|0.161|11.041|0.104|386|T|       
5947 02944 1|T|096.08742522|-16.24887785|       |       | 27.6| 32.6|     |     | |11.382|0.086|10.432|0.054|876|T|       
5947 02983 1|T|096.04908739|-16.26766080|       |       | 21.9| 21.1|     |     | |11.938|0.134| 9.722|0.027|635|T|       
5948 00575 1|T|098.71366800|-16.19210297|       |       | 39.7| 34.7|     |     | |11.313|0.091|10.843|0.096|758|T|       
5948 02250 1|T|099.49398509|-15.59014151|       |       | 40.8| 36.6|     |     | |11.400|0.071|11.094|0.090|595|T|       
5949 02490 1|T|100.75797029|-16.24276883|       |       |109.1| 58.8|     |     | |11.647|0.156|11.345|0.206| 14|T|       
5949 02551 1|T|100.43466366|-16.27521916|       |       | 86.9| 63.4|     |     | |12.356|0.309|11.836|0.312| 47|T|       
5949 02769 1|H|100.49898091|-16.00822638|   -2.2|    4.3|  7.8|  8.4|  1.0|  0.9| | 9.017|0.031| 9.000|0.043| 37|T| 32069B
5949 02777 1|H|101.28854105|-16.71314306| -546.0|-1223.1|  1.2|  1.0|  1.3|  1.2|H|      |     |-1.088|0.002|999| | 32349 
5950 00490 1|T|102.20318241|-15.06490196|       |       | 33.4| 24.1|     |     | |11.647|0.187|10.036|0.082|999|T|       
5950 00547 1|T|102.62898689|-15.04119891|       |       | 92.6| 63.6|     |     | |12.547|0.495|12.464|0.720|999|T|       
5950 02340 1|H|102.59961755|-16.02949566|   -2.7|    0.6| 19.5| 17.2|  1.3|  1.2| |10.885|0.188|11.186|0.371| 33|T| 32811B
5950 02341 1|H|102.20370895|-16.21064308|   10.8|  -49.0|  9.5|  9.9|  1.2|  1.2| |10.925|0.237| 9.897|0.126| 33|T| 32664B
5951 00108 1|T|097.44879822|-16.95732627|       |       | 42.3| 43.8|     |     | |11.691|0.096|11.397|0.122|999|T|       
5951 01546 1|T|096.17151857|-17.51037082|       |       | 49.8| 48.7|     |     | |12.399|0.216|11.304|0.129|711|T|       
5952 02800 2|H|099.47262165|-18.23716747|   -6.9|   -8.5| 12.8| 15.1|  0.5|  0.5|H|      |     | 8.556|0.061| 10| | 31700B
5953 00642 1|T|101.91303298|-17.52161715|       |       | 35.2| 32.4|     |     | |11.660|0.074|11.130|0.079|618|T|       
5954 00143 1|T|102.50946039|-17.28430691|       |       | 17.8| 16.9|     |     | |10.920|0.051|10.224|0.043|999|T|       
5954 00481 1|T|102.64314126|-17.19743997|       |       | 22.0| 20.5|     |     | |11.105|0.058|10.345|0.045|999|T|       
5956 02159 1|T|099.18441246|-19.06781165|       |       | 26.4| 25.5|     |     | |11.487|0.134|10.993|0.132|999|T|       
5957 00091 1|T|101.60215566|-20.61591978|       |       | 48.6| 53.6|     |     | |11.430|0.154|11.110|0.162|999|T|       
5957 00459 1|T|101.54069642|-20.59091917|       |       | 49.7| 54.9|     |     | |11.545|0.147|11.483|0.233|900|T|       
5957 00917 1|T|101.42881357|-20.58303628|       |       | 51.1| 60.3|     |     | |11.528|0.180|11.367|0.223|999|T|       
5958 01166 1|T|103.18599720|-19.06768877|       |       | 36.7| 40.5|     |     | |12.109|0.138|10.639|0.056|999|T|       
5958 02408 1|T|103.16076641|-20.38908882|       |       | 22.9| 24.2|     |     | |11.537|0.103|10.371|0.055|999|T|       
5958 02420 1|T|103.27153083|-20.28725756|       |       | 37.8| 37.8|     |     | |12.036|0.259|11.156|0.179|999|T|       
5958 02847 1|T|103.98017462|-20.37663257|       |       | 26.8| 31.8|     |     | |11.666|0.156|11.194|0.145|999|T|       
5958 03294 1|T|103.76828835|-20.41496739|       |       |  8.4|  9.6|     |     | |10.546|0.066| 8.665|0.022|313|T|       
5958 03296 1|T|103.75974384|-20.41836638|       |       | 10.8| 10.4|     |     | | 9.581|0.034| 9.197|0.037|313|T|       
5960 01400 1|T|098.25193427|-21.00125368|       |       | 34.8| 33.1|     |     | |12.387|0.176|11.066|0.083|878|T|       
5960 02682 1|T|098.20888686|-21.11976171|       |       | 19.1| 18.6|     |     | |11.350|0.050|10.644|0.041|999|T|       
5961 00163 2|H|100.53822922|-22.44322067|   -3.9|    2.9|  9.5| 17.7|  0.6|  0.9|H|      |     |11.248|0.058| 12| | 32084B
5961 00263 2|H|101.94772416|-22.16801706|   -6.0|    4.8| 12.2| 17.1|  0.8|  1.1| |11.564|0.123|11.290|0.151| 70|T| 32570B
5961 01351 1|T|100.64403535|-22.45671032|       |       | 24.9| 27.6|     |     | |11.562|0.065|11.392|0.094|999|T|       
5961 01432 1|T|101.66676097|-20.69680252|       |       | 43.3| 40.8|     |     | |11.712|0.160|10.752|0.101|906|T|       
5961 01462 1|T|101.23680646|-21.54208379|       |       | 45.7| 58.1|     |     | |12.204|0.207|11.455|0.162| 22|T|       
5961 01467 1|T|100.83399062|-21.86855770|       |       | 12.3| 16.1|     |     | |10.739|0.034|10.109|0.031|838|T|       
5961 01826 1|T|101.45567899|-20.83721118|       |       | 41.9| 40.5|     |     | |10.933|0.094|11.016|0.156|892|T|       
5961 02066 1|T|101.59452702|-20.68398253|       |       | 67.2| 75.1|     |     | |11.643|0.328|11.103|0.333|460|T|       
5961 02612 1|T|101.78625545|-20.67826566|       |       | 53.3| 53.3|     |     | |11.713|0.212|11.484|0.275|856|T|       
5961 02674 1|T|101.37855163|-20.90365750|       |       | 41.0| 32.9|     |     | |11.510|0.115|10.644|0.080|495|T|       
5961 02766 1|T|101.58860711|-20.85620804|       |       | 37.0| 42.1|     |     | |10.704|0.068|10.625|0.109|999|T|       
5961 02806 1|T|101.49759869|-20.64779028|       |       | 66.9| 56.3|     |     | |11.133|0.109|11.322|0.233|999|T|       
5961 02994 1|T|101.41644300|-20.79122863|       |       | 56.0| 66.0|     |     | |11.241|0.119|11.333|0.199|974|T|       
5961 03055 1|T|101.58709728|-20.92465242|       |       | 48.6| 52.3|     |     | |11.453|0.126|11.414|0.202|999|T|       
5961 03087 1|T|101.44782718|-20.78105633|       |       | 41.6| 42.5|     |     | |10.840|0.085|10.609|0.108|999|T|       
5961 03111 1|T|101.78737099|-20.99821130|       |       | 34.5| 42.8|     |     | |11.098|0.070|10.879|0.091|973|T|       
5961 03341 1|T|101.53783341|-20.72290351|       |       | 21.6| 29.2|     |     | | 9.951|0.041| 9.955|0.061|648|T|       
5961 03342 1|T|101.51675132|-20.78542119|       |       | 74.6| 48.7|     |     | |10.504|0.092|10.601|0.172| 54|T|       
5961 03344 1|H|100.69517120|-22.45292833|  -51.1|   93.0| 11.8| 17.6|  7.9| 11.5| | 9.025|0.010| 8.303|0.008|181|T| 32145B
5962 02472 2|H|103.20053560|-21.71715560|   70.7|  -50.6| 29.0| 28.7|  3.8|  6.6|H|      |     |13.052|0.085| 17| | 33020B
5963 00450 1|T|105.68445951|-16.67781514|       |       | 47.1| 49.3|     |     | |12.042|0.198|10.761|0.101|523|T|       
5964 00092 1|T|107.50764728|-16.54950360|       |       | 50.9| 50.0|     |     | |11.180|0.106|11.518|0.217|903|T|       
5964 00141 1|T|107.52385685|-15.68872990|       |       | 45.7| 38.5|     |     | |11.272|0.099|11.305|0.179|476|T|       
5964 00178 1|T|107.61441719|-16.41809112|       |       | 41.2| 43.2|     |     | |11.487|0.113|11.412|0.189|999|T|       
5964 00310 1|T|107.43818813|-16.34164807|       |       | 68.7| 69.5|     |     | |12.213|0.346|11.446|0.263|217|T|       
5964 00424 1|T|107.35311744|-16.27700868|       |       | 51.6| 33.3|     |     | |10.965|0.079|11.000|0.148|999|T|       
5964 00446 1|T|107.66280117|-16.16432846|       |       | 68.8| 53.0|     |     | |11.712|0.158|11.397|0.217|999|T|       
5964 00502 1|T|107.49445720|-16.52783033|       |       | 60.8| 43.9|     |     | |11.615|0.138|11.485|0.218|903|T|       
5964 00560 1|T|107.50018250|-16.19854153|       |       | 23.4| 20.9|     |     | |10.554|0.058| 9.845|0.046|999|T|       
5964 01086 1|T|106.23451004|-15.85108413|       |       | 40.5| 39.6|     |     | |11.476|0.121|11.107|0.145|999|T|       
5964 01745 1|T|107.26824293|-16.27188072|       |       | 42.7| 33.1|     |     | |10.892|0.075|10.738|0.109|516|T|       
5964 03275 1|T|107.39779597|-16.23606354|       |       | 61.4| 72.5|     |     | |11.805|0.252|11.384|0.253|308|T|       
5965 01178 1|H|109.57919955|-15.58318667|    4.4|    6.7|  2.1|  2.0|  2.3|  2.3|H|      |     |11.271|0.006|999| | 35366 
5965 02292 1|T|108.57789537|-16.29946232|       |       |104.8| 90.2|     |     | |12.852|0.484|11.700|0.292| 32|T|       
5965 03044 1|H|108.70126733|-15.47163426|   22.6|  -40.2| 20.0| 20.2|  1.3|  1.7| |10.478|0.057| 9.894|0.054|157|T| 35034C
5966 00702 1|T|111.02497599|-16.01372518|       |       | 29.2| 31.6|     |     | |11.301|0.097|11.135|0.149|999|T|       
5966 01926 1|T|111.49498048|-15.66607945|       |       | 18.0| 19.2|     |     | |10.918|0.055|10.670|0.067|701|T|       
5968 00705 1|T|106.29948703|-17.67306288|       |       | 52.4| 60.2|     |     | |11.758|0.146|11.136|0.133|999|T|       
5968 02688 2|H|107.18833934|-18.27453656|   -5.0|    4.9| 50.0| 51.5|  1.7|  1.7|H|      |     |11.867|0.227|145| | 34479B
5969 00099 1|T|109.00870639|-16.92486812|       |       | 42.7| 40.0|     |     | |11.403|0.099|11.158|0.126|999|T|       
5969 00649 1|T|109.30965129|-17.25598003|       |       | 48.6| 51.2|     |     | |11.609|0.127|11.384|0.159|663|T|       
5969 00656 2|H|109.79041040|-18.08789148|   12.0|  -25.3| 27.8| 27.2|  3.1|  3.9|H|      |     |11.336|0.133|129| | 35451B
5969 01243 1|T|109.32815572|-17.36481751|       |       | 40.2| 46.6|     |     | |11.663|0.152|11.446|0.196| 19|T|       
5969 01302 1|T|109.25375826|-17.04459926|       |       | 58.5| 58.9|     |     | |11.698|0.148|11.904|0.296| 26|T|       
5969 01403 1|T|108.55898741|-18.42106055|       |       | 36.3| 34.2|     |     | |11.418|0.080|11.199|0.107|587|T|       
5970 00205 1|T|111.82149140|-18.11294139|       |       | 53.5| 55.2|     |     | |12.173|0.227|11.386|0.170|999|T|       
5970 00561 1|T|111.56687156|-18.19604584|       |       | 49.4| 42.5|     |     | |11.656|0.123|10.932|0.113|999|T|       
5970 01042 1|T|111.39689973|-17.70610023|       |       | 53.8| 63.4|     |     | |12.456|0.316|11.421|0.213|531|T|       
5970 01268 2|H|111.78359264|-17.86455074|   -3.3|    1.6| 32.7| 24.8|  0.8|  0.8|H|      |     | 9.514|0.152| 15| | 36186B
5970 02762 1|H|111.51433229|-18.36258973|   -4.0|   -5.1| 10.4|  9.8|  0.9|  1.0| |10.039|0.038| 9.636|0.039| 49|T| 36079B
5971 02005 2|H|105.70860901|-20.32528393|   -2.5|    2.4| 14.8| 19.2|  1.8|  1.8|H|      |     |11.912|0.077| 39| | 33964B
5971 02036 1|T|104.28283602|-19.40935589|       |       | 14.7| 13.8|     |     | |10.382|0.029| 9.945|0.032|999|T|       
5972 00189 1|T|107.21235000|-18.97627116|       |       | 41.8| 59.0|     |     | |12.374|0.292|11.593|0.232|999|T|       
5972 01593 1|T|107.09748875|-19.62428766|       |       | 43.0| 39.6|     |     | |11.612|0.127|11.486|0.166| 16|T|       
5973 00481 1|T|108.39289739|-20.55045777|       |       | 48.0| 59.0|     |     | |11.974|0.179|11.559|0.198| 38|T|       
5973 01321 1|T|108.65273897|-19.94738093|       |       | 29.9| 27.4|     |     | |11.223|0.063|10.999|0.086|999|T|       
5973 01929 1|T|109.74032742|-19.28771906|       |       | 10.0| 10.1|     |     | |10.016|0.023| 9.655|0.025|657|T|       
5973 02711 2|H|108.63478595|-19.99197295|   -5.0|    1.8| 29.3| 43.7|  0.9|  1.0|H|      |     |11.050|0.120| 35| | 35004B
5974 01021 1|T|110.00546605|-18.93866552|       |       | 48.2| 45.5|     |     | |11.668|0.128|11.503|0.198|860|T|       
